"","Item_Weight","Item_Fat_Content","Item_Visibility","Item_Type","Item_MRP","Outlet_Size","Outlet_Location_Type","Outlet_Type","Item_Outlet_Sales","Store_Age"
"4100",9.21,"Low",0.008757492,"Fruits and Vegetables",120.8414,"High","Tier 3","Supermarket Type1",2071.3038,31
"4101",11.3,"Low",0.007273831,"Meat",196.6426,"High","Tier 3","Supermarket Type1",5141.3076,31
"4102",13.4260689045936,"Low",0.144534212,"Dairy",190.6504,"Small","Tier 1","Grocery Store",575.2512,33
"4103",13.6,"Regular",0.043743689,"Fruits and Vegetables",157.7946,"Small","Tier 2","Supermarket Type1",1104.5622,16
"4104",20.85,"Regular",0.062477955,"Baking Goods",87.2514,"Medium","Tier 3","Supermarket Type2",1505.3738,9
"4105",9.195,"Regular",0.078060601,"Meat",106.3596,"Small","Tier 1","Supermarket Type1",2912.2092,21
"4106",12.867061281337,"Low",0.026740767,"Frozen Foods",261.291,"Medium","Tier 3","Supermarket Type3",5522.811,33
"4107",15.75,"Low",0.140821917,"Hard Drinks",252.9382,"Medium","Tier 1","Supermarket Type1",2775.7202,19
"4108",16.5,"Regular",0.068403271,"Canned",101.999,"Medium","Tier 3","Supermarket Type2",619.194,9
"4109",13.2247693817468,"Low",0,"Fruits and Vegetables",126.6994,"Small","Tier 1","Grocery Store",256.9988,33
"4110",20.5,"Low",0.02312394,"Others",154.634,"High","Tier 3","Supermarket Type1",2297.01,31
"4111",17.6,"Regular",0.047449835,"Snack Foods",118.1782,"Medium","Tier 3","Supermarket Type2",2621.9204,9
"4112",8.775,"Low",0.110359004,"Dairy",42.7428,"Medium","Tier 3","Supermarket Type2",790.9704,9
"4113",10.1,"Low",0.054620504,"Health and Hygiene",197.5084,"Small","Tier 2","Supermarket Type1",2976.126,14
"4114",18.2,"Low",0,"Health and Hygiene",44.1086,"Small","Tier 2","Supermarket Type1",1115.215,16
"4115",8.975,"Regular",0.009051307,"Canned",103.099,"High","Tier 3","Supermarket Type1",309.597,31
"4116",13.2247693817468,"Regular",0.160722863,"Fruits and Vegetables",65.7168,"Medium","Tier 3","Supermarket Type3",2237.088,33
"4117",9.6,"Low",0.03625493,"Fruits and Vegetables",141.0154,"High","Tier 3","Supermarket Type1",2694.4926,31
"4118",8.185,"Low",0.064824502,"Fruits and Vegetables",116.0808,"Medium","Tier 3","Grocery Store",234.3616,20
"4119",14.75,"Low",0.033024328,"Health and Hygiene",236.6906,"Medium","Tier 3","Supermarket Type2",3089.9778,9
"4120",20.5,"Low",0.143574191,"Household",37.219,"Small","Tier 2","Supermarket Type1",476.047,16
"4121",14.65,"Regular",0.099333217,"Snack Foods",51.3666,"Small","Tier 2","Supermarket Type1",1076.5986,16
"4122",19.2,"Low",0.12475207,"Canned",90.9488,"Small","Tier 2","Supermarket Type1",633.8416,11
"4123",5.945,"Low",0.093170838,"Household",127.3652,"Medium","Tier 1","Supermarket Type1",1549.9824,19
"4124",17.5,"Regular",0.007538459,"Dairy",144.2102,"Small","Tier 2","Supermarket Type1",4082.6856,14
"4125",10.895,"Regular",0.009676286,"Dairy",122.873,"Small","Tier 2","Supermarket Type1",3448.844,11
"4126",20.5,"Low",0.141792841,"Starchy Foods",89.7172,"Small","Tier 1","Supermarket Type1",1159.8236,21
"4127",13.6907307692308,"Regular",0.05436436,"Starchy Foods",63.8168,"Medium","Tier 3","Supermarket Type3",958.752,33
"4128",13.65,"Regular",0.031573246,"Canned",99.47,"Medium","Tier 3","Supermarket Type2",299.61,9
"4129",15.7,"Low",0.055943697,"Health and Hygiene",150.6024,"High","Tier 3","Supermarket Type1",2428.8384,31
"4130",18.7,"Regular",0,"Frozen Foods",229.201,"Small","Tier 2","Supermarket Type1",3215.814,14
"4131",19.35,"Regular",0.066831682,"Soft Drinks",163.8868,"Medium","Tier 3","Grocery Store",327.5736,20
"4132",16,"Regular",0.065165046,"Dairy",79.3986,"Medium","Tier 1","Supermarket Type1",856.8846,19
"4133",6.965,"Low",0,"Household",159.4604,"High","Tier 3","Supermarket Type1",3169.208,31
"4134",11.395,"Regular",0.069728296,"Meat",233.9616,"Small","Tier 2","Supermarket Type1",1406.1696,16
"4135",7.5,"Low",0.09660879,"Household",56.9588,"Small","Tier 2","Supermarket Type1",744.3644,16
"4136",6.115,"Regular",0.007038478,"Soft Drinks",189.253,"High","Tier 3","Supermarket Type1",3605.307,31
"4137",13.4260689045936,"Regular",0.153456703,"Dairy",264.091,"Small","Tier 1","Grocery Store",262.991,33
"4138",14.8,"Regular",0.043982464,"Breads",110.657,"Small","Tier 2","Supermarket Type1",2966.139,16
"4139",8.71,"Low",0.139202085,"Canned",46.1376,"Small","Tier 2","Supermarket Type1",383.5008,14
"4140",15.5,"Regular",0.086184647,"Frozen Foods",50.9692,"Medium","Tier 3","Supermarket Type2",394.1536,9
"4141",19.35,"Regular",0.082250863,"Baking Goods",48.7034,"Small","Tier 2","Supermarket Type1",534.6374,14
"4142",11.8474598930481,"Low",0.034286109,"Soft Drinks",173.1422,"Medium","Tier 3","Supermarket Type3",5000.8238,33
"4143",19.2,"Low",0.100482186,"Frozen Foods",111.8886,"Medium","Tier 3","Supermarket Type2",1667.829,9
"4144",16.25,"Regular",0.049051717,"Fruits and Vegetables",152.4682,"Medium","Tier 1","Supermarket Type1",2439.4912,19
"4145",19.85,"Low",0.005230786,"Dairy",265.1884,"High","Tier 3","Supermarket Type1",5034.7796,31
"4146",13.65,"Regular",0.08062523,"Frozen Foods",259.6936,"Small","Tier 2","Supermarket Type1",2087.9488,14
"4147",7.535,"Low",0.081787519,"Soft Drinks",120.844,"Small","Tier 1","Supermarket Type1",2157.192,21
"4148",12.867061281337,"Low",0.010615026,"Frozen Foods",185.1898,"Small","Tier 1","Grocery Store",374.1796,33
"4149",12.9878795546559,"Low",0.009534758,"Snack Foods",64.551,"Medium","Tier 3","Supermarket Type3",1201.769,33
"4150",5.59,"Regular",0.056602818,"Snack Foods",63.2168,"Small","Tier 1","Supermarket Type1",1725.7536,21
"4151",11,"Regular",0.057047756,"Fruits and Vegetables",240.4512,"Small","Tier 2","Supermarket Type1",7028.1848,14
"4152",19.85,"Low",0.05410964,"Seafood",195.0768,"Medium","Tier 1","Supermarket Type1",1970.768,19
"4153",17.6,"Low",0.058209079,"Meat",153.6314,"Small","Tier 2","Supermarket Type1",5274.4676,16
"4154",6.215,"Regular",0.083056555,"Baking Goods",224.4062,"Medium","Tier 3","Grocery Store",225.7062,20
"4155",15.1,"Regular",0.020015391,"Frozen Foods",128.831,"Medium","Tier 3","Supermarket Type2",1817.634,9
"4156",13.35,"Low",0.102426197,"Dairy",230.6352,"High","Tier 3","Supermarket Type1",5725.88,31
"4157",9.5,"Regular",0.048761223,"Starchy Foods",186.5898,"Medium","Tier 1","Supermarket Type1",5238.5144,19
"4158",11.8,"Regular",0,"Frozen Foods",179.2344,"Small","Tier 2","Supermarket Type1",2141.2128,14
"4159",17.6,"Low",0.056281276,"Frozen Foods",40.3454,"Small","Tier 2","Supermarket Type1",796.9626,14
"4160",19.85,"Low",0.008762556,"Dairy",266.6884,"Medium","Tier 3","Grocery Store",264.9884,20
"4161",13.35,"Low",0.139669224,"Frozen Foods",147.6392,"Medium","Tier 1","Supermarket Type1",1938.8096,19
"4162",18.85,"Low",0.137972993,"Hard Drinks",158.4578,"Small","Tier 2","Supermarket Type1",1444.1202,11
"4163",17.5,"Low",0,"Snack Foods",102.999,"Small","Tier 1","Supermarket Type1",2992.771,21
"4164",20.2,"Regular",0.121940099,"Snack Foods",95.3752,"Small","Tier 2","Supermarket Type1",1150.5024,11
"4165",5.88,"Low",0.024926013,"Household",149.9392,"Medium","Tier 1","Supermarket Type1",1491.392,19
"4166",12.9878795546559,"Regular",0.039031927,"Snack Foods",95.641,"Medium","Tier 3","Supermarket Type3",1737.738,33
"4167",15.85,"Low",0.13727,"Canned",94.4094,"Small","Tier 2","Supermarket Type1",1904.188,11
"4168",5.985,"Low",0.095989602,"Frozen Foods",127.3678,"Small","Tier 2","Supermarket Type1",508.6712,16
"4169",18.85,"Low",0.142443405,"Canned",170.4132,"Small","Tier 2","Supermarket Type1",4396.9432,11
"4170",18.85,"Low",0.137410256,"Hard Drinks",161.7578,"Medium","Tier 1","Supermarket Type1",1604.578,19
"4171",7.51,"Low",0.104400238,"Snack Foods",113.5544,"Small","Tier 2","Supermarket Type1",894.8352,11
"4172",16.2,"Low",0,"Household",190.8162,"Small","Tier 2","Supermarket Type1",3271.0754,14
"4173",17.6,"Low",0.015750947,"Household",182.5976,"Medium","Tier 3","Supermarket Type2",1629.8784,9
"4174",8.97,"Low",0.092937216,"Household",54.6956,"High","Tier 3","Supermarket Type1",764.3384,31
"4175",7.22,"Regular",0.03828933,"Baking Goods",64.751,"High","Tier 3","Supermarket Type1",126.502,31
"4176",12.9878795546559,"Low",0.208162156,"Snack Foods",228.1694,"Small","Tier 1","Grocery Store",228.3694,33
"4177",8.71,"Low",0.121936216,"Canned",94.4778,"Small","Tier 2","Supermarket Type1",2628.5784,11
"4178",17.7,"Regular",0.135646297,"Starchy Foods",186.0924,"Medium","Tier 3","Supermarket Type2",3516.7556,9
"4179",15.85,"Low",0.069240685,"Breads",217.5166,"Small","Tier 2","Supermarket Type1",653.1498,16
"4180",6.055,"Low",0.03127929,"Fruits and Vegetables",160.3578,"Small","Tier 2","Supermarket Type1",2406.867,11
"4181",12.2771082089552,"Regular",0.08186804,"Baking Goods",46.8034,"Medium","Tier 3","Supermarket Type3",1069.2748,33
"4182",19.25,"Regular",0.034753686,"Canned",141.5496,"Medium","Tier 1","Supermarket Type1",1976.0944,19
"4183",16.5,"Low",0.028476451,"Snack Foods",91.0146,"Small","Tier 2","Supermarket Type1",1368.219,16
"4184",13.5,"Regular",0.067872402,"Dairy",57.8562,"Small","Tier 1","Supermarket Type1",355.5372,21
"4185",12.8173442136499,"Regular",0.026420581,"Meat",250.9408,"Small","Tier 1","Grocery Store",1001.3632,33
"4186",7.865,"Low",0.061183503,"Breakfast",164.5526,"Small","Tier 2","Supermarket Type1",1644.526,16
"4187",10.6,"Low",0.035247642,"Health and Hygiene",84.7224,"Medium","Tier 1","Supermarket Type1",1619.2256,19
"4188",13.4260689045936,"Regular",0.02974207,"Dairy",88.9514,"Medium","Tier 3","Supermarket Type3",3453.5046,33
"4189",16.2,"Regular",0.128397995,"Frozen Foods",178.337,"Small","Tier 2","Supermarket Type1",1411.496,14
"4190",14.5,"Regular",0.058918844,"Fruits and Vegetables",169.7448,"Medium","Tier 1","Supermarket Type1",3238.4512,19
"4191",7.235,"Low",0.076791671,"Household",116.4492,"High","Tier 3","Supermarket Type1",2316.984,31
"4192",16.75,"Low",0.021220113,"Hard Drinks",55.1298,"Small","Tier 2","Supermarket Type1",1240.3854,14
"4193",12.2771082089552,"Regular",0.2004264,"Baking Goods",88.8514,"Small","Tier 1","Grocery Store",265.6542,33
"4194",11.8474598930481,"Low",0.078589629,"Soft Drinks",113.286,"Medium","Tier 3","Supermarket Type3",2716.464,33
"4195",14,"Regular",0.031261583,"Canned",52.564,"Small","Tier 2","Supermarket Type1",639.168,14
"4196",19.85,"Low",0.005235143,"Dairy",265.8884,"Small","Tier 1","Supermarket Type1",2649.884,21
"4197",10.895,"Low",0.027032204,"Frozen Foods",106.328,"Small","Tier 2","Supermarket Type1",852.224,11
"4198",5.635,"Low",0.172856719,"Baking Goods",148.205,"Medium","Tier 3","Grocery Store",449.415,20
"4199",10.65,"Regular",0.085617517,"Snack Foods",229.3668,"Small","Tier 2","Supermarket Type1",2303.668,11
"4200",15.1,"Low",0.127334766,"Baking Goods",88.283,"Medium","Tier 3","Grocery Store",89.883,20
"4201",16.5,"Low",0.036641597,"Household",178.7318,"Small","Tier 1","Supermarket Type1",1263.0226,21
"4202",13.35,"Regular",0.014656564,"Canned",208.5638,"Small","Tier 2","Supermarket Type1",2277.7018,16
"4203",12.15,"Low",0.037864854,"Meat",63.0826,"High","Tier 3","Supermarket Type1",322.913,31
"4204",13.65,"Low",0.036016619,"Snack Foods",186.3924,"Medium","Tier 1","Supermarket Type1",1295.6468,19
"4205",20.75,"Regular",0.12953868,"Seafood",240.288,"Medium","Tier 1","Supermarket Type1",2396.88,19
"4206",19.1,"Low",0.038531668,"Fruits and Vegetables",210.6586,"High","Tier 3","Supermarket Type1",5487.5236,31
"4207",17.25,"Low",0,"Dairy",171.5764,"Small","Tier 2","Supermarket Type1",4637.9628,16
"4208",11.8474598930481,"Regular",0.112119359,"Soft Drinks",123.0388,"Medium","Tier 3","Supermarket Type3",1981.4208,33
"4209",13.2247693817468,"Low",0,"Fruits and Vegetables",45.9402,"Medium","Tier 3","Supermarket Type3",872.8638,33
"4210",10.195,"Low",0.041907414,"Snack Foods",43.8428,"High","Tier 3","Supermarket Type1",175.7712,31
"4211",16.6,"Low",0.027556247,"Household",176.6344,"High","Tier 3","Supermarket Type1",1962.7784,31
"4212",17.6,"Regular",0.076058484,"Meat",111.8202,"High","Tier 3","Supermarket Type1",2025.3636,31
"4213",8.185,"Low",0.038729057,"Fruits and Vegetables",117.1808,"Small","Tier 1","Supermarket Type1",1874.8928,21
"4214",13.65,"Regular",0.080804019,"Frozen Foods",261.1936,"Small","Tier 2","Supermarket Type1",2348.9424,16
"4215",10.6,"Low",0.056884225,"Dairy",231.9642,"Medium","Tier 1","Supermarket Type1",3020.7346,19
"4216",10.8,"Low",0.050000257,"Fruits and Vegetables",243.9144,"Small","Tier 2","Supermarket Type1",4655.2736,11
"4217",15.2,"Low",0.021207519,"Canned",219.4824,"Small","Tier 1","Supermarket Type1",1747.0592,21
"4218",8.895,"Low",0,"Hard Drinks",232.9616,"Small","Tier 2","Supermarket Type1",2812.3392,16
"4219",11.8,"Low",0.113307794,"Soft Drinks",187.0924,"Small","Tier 2","Supermarket Type1",1850.924,14
"4220",7.63,"Regular",0.225476528,"Snack Foods",45.1402,"Medium","Tier 3","Grocery Store",45.9402,20
"4221",6.55,"Regular",0.034800079,"Breads",157.5288,"Small","Tier 2","Supermarket Type1",1571.288,11
"4222",16.85,"Low",0.139301634,"Snack Foods",144.976,"High","Tier 3","Supermarket Type1",2783.044,31
"4223",13.2247693817468,"Low",0.025612348,"Fruits and Vegetables",168.2474,"Medium","Tier 3","Supermarket Type3",3200.5006,33
"4224",7.235,"Low",0.077290355,"Household",116.9492,"Small","Tier 2","Supermarket Type1",2316.984,11
"4225",19.25,"Low",0.1017546,"Dairy",55.1956,"Small","Tier 2","Supermarket Type1",491.3604,14
"4226",13.85,"Regular",0.094265737,"Breakfast",233.93,"Medium","Tier 3","Grocery Store",233.03,20
"4227",18.1,"Low",0.022380952,"Fruits and Vegetables",93.6094,"High","Tier 3","Supermarket Type1",476.047,31
"4228",18.6,"Low",0.01575657,"Snack Foods",153.1366,"High","Tier 3","Supermarket Type1",3173.8686,31
"4229",6.615,"Low",0.156307983,"Dairy",196.3426,"Medium","Tier 3","Grocery Store",790.9704,20
"4230",15.6,"Low",0.195688803,"Frozen Foods",77.367,"Medium","Tier 3","Grocery Store",153.134,20
"4231",18.85,"Low",0.13747519,"Hard Drinks",158.6578,"Small","Tier 2","Supermarket Type1",3369.6138,16
"4232",7.235,"Low",0,"Snack Foods",197.2452,"Small","Tier 2","Supermarket Type1",2348.9424,14
"4233",7.825,"Low",0.07962861,"Meat",63.4826,"Small","Tier 1","Supermarket Type1",2002.0606,21
"4234",13.3847364953887,"Low",0.03100078,"Household",177.0054,"Medium","Tier 3","Supermarket Type3",2101.2648,33
"4235",19.7,"Regular",0.016202582,"Canned",188.2556,"Small","Tier 2","Supermarket Type1",3379.6008,14
"4236",12.6,"Low",0.024190156,"Dairy",34.4874,"Small","Tier 2","Supermarket Type1",494.0236,14
"4237",10.65,"Regular",0.085308611,"Snack Foods",230.2668,"Small","Tier 2","Supermarket Type1",5759.17,16
"4238",16.75,"Regular",0.008564925,"Meat",73.2038,"Small","Tier 2","Supermarket Type1",1404.1722,14
"4239",13.8,"Low",0.097457483,"Dairy",55.393,"Medium","Tier 3","Supermarket Type2",1018.674,9
"4240",9.6,"Low",0.029619203,"Household",43.6086,"High","Tier 3","Supermarket Type1",624.5204,31
"4241",13.1,"Low",0,"Others",189.253,"Small","Tier 1","Supermarket Type1",1518.024,21
"4242",14.6,"Low",0.150872868,"Soft Drinks",47.5692,"Small","Tier 2","Supermarket Type1",1379.5376,16
"4243",6.67,"Regular",0.09031453,"Snack Foods",130.5626,"Medium","Tier 3","Supermarket Type2",1180.4634,9
"4244",15.7,"Regular",0.018930352,"Fruits and Vegetables",59.4536,"Small","Tier 1","Supermarket Type1",857.5504,21
"4245",17.75,"Low",0.111209003,"Others",107.7912,"High","Tier 3","Supermarket Type1",982.7208,31
"4246",20.2,"Regular",0.121153331,"Snack Foods",97.3752,"High","Tier 3","Supermarket Type1",958.752,31
"4247",10.85,"Low",0.163160327,"Snack Foods",107.4622,"Small","Tier 2","Supermarket Type1",1693.7952,11
"4248",20.25,"Low",0.148163564,"Household",232.7616,"Medium","Tier 1","Supermarket Type1",1874.8928,19
"4249",12.9878795546559,"Low",0.028281197,"Snack Foods",90.2146,"Medium","Tier 3","Supermarket Type3",3648.584,33
"4250",5.86,"Regular",0.150853308,"Meat",156.0314,"Small","Tier 1","Supermarket Type1",2016.7082,21
"4251",6.115,"Regular",0.011437302,"Frozen Foods",92.4488,"Small","Tier 2","Supermarket Type1",1358.232,11
"4252",19.7,"Regular",0.018024769,"Meat",104.499,"Small","Tier 1","Supermarket Type1",1031.99,21
"4253",9.8,"Low",0.090448534,"Others",194.5478,"Small","Tier 2","Supermarket Type1",774.9912,14
"4254",12.5,"Regular",0.08175276,"Fruits and Vegetables",89.0488,"Small","Tier 1","Supermarket Type1",1267.6832,21
"4255",19.35,"Regular",0.109667698,"Meat",166.0816,"Medium","Tier 3","Grocery Store",671.1264,20
"4256",16.75,"Low",0.075735621,"Health and Hygiene",34.5532,"Small","Tier 1","Supermarket Type1",323.5788,21
"4257",19.1,"Low",0.091917786,"Others",182.7608,"Small","Tier 1","Supermarket Type1",1837.608,21
"4258",21.35,"Low",0.130127365,"Fruits and Vegetables",96.2094,"Medium","Tier 3","Grocery Store",190.4188,20
"4259",19.5,"Low",0.082483516,"Canned",179.2002,"High","Tier 3","Supermarket Type1",2865.6032,31
"4260",6.575,"Regular",0.075507758,"Breads",146.4444,"Small","Tier 1","Supermarket Type1",1596.5884,21
"4261",6.67,"Regular",0.124126756,"Snack Foods",88.9514,"Small","Tier 2","Supermarket Type1",2125.2336,11
"4262",12.3,"Low",0.009425158,"Baking Goods",74.838,"Medium","Tier 1","Supermarket Type1",1537.998,19
"4263",16.1,"Regular",0.024999711,"Fruits and Vegetables",97.841,"Small","Tier 2","Supermarket Type1",1255.033,16
"4264",12.8173442136499,"Regular",0.058545606,"Meat",155.8314,"Small","Tier 1","Grocery Store",310.2628,33
"4265",17.35,"Low",0.020676141,"Others",80.6618,"Small","Tier 2","Supermarket Type1",1208.427,11
"4266",15.35,"Low",0.02346559,"Frozen Foods",35.219,"Medium","Tier 3","Grocery Store",36.619,20
"4267",8.975,"Regular",0.05272914,"Canned",86.4224,"Small","Tier 1","Supermarket Type1",1022.6688,21
"4268",13.15,"Low",0.024630755,"Household",178.2686,"High","Tier 3","Supermarket Type1",2666.529,31
"4269",19.5,"Low",0.014274292,"Household",55.6614,"Small","Tier 1","Supermarket Type1",718.3982,21
"4270",15.1,"Low",0.059313603,"Household",238.1248,"Small","Tier 2","Supermarket Type1",4266.4464,14
"4271",5.465,"Regular",0.048518008,"Baking Goods",132.9626,"Small","Tier 2","Supermarket Type1",2360.9268,14
"4272",17.75,"Low",0.073349552,"Seafood",34.2216,"High","Tier 3","Supermarket Type1",934.7832,31
"4273",12.2771082089552,"Low",0.055648052,"Baking Goods",100.3016,"Medium","Tier 3","Supermarket Type3",2833.6448,33
"4274",6.96,"Low",0.077129323,"Soft Drinks",92.7146,"High","Tier 3","Supermarket Type1",1733.0774,31
"4275",17.85,"Low",0.087824967,"Breads",196.0794,"Medium","Tier 3","Supermarket Type2",1755.7146,9
"4276",5.095,"Regular",0.130031207,"Snack Foods",142.4838,"Medium","Tier 3","Supermarket Type2",561.9352,9
"4277",5.73,"Low",0.045334098,"Soft Drinks",87.0882,"High","Tier 3","Supermarket Type1",1803.6522,31
"4278",7.5,"Low",0.096333029,"Household",57.8588,"High","Tier 3","Supermarket Type1",1145.176,31
"4279",7.855,"Regular",0.073858923,"Dairy",218.6482,"High","Tier 3","Supermarket Type1",3723.8194,31
"4280",5.655,"Low",0.175047104,"Soft Drinks",146.9102,"Small","Tier 2","Supermarket Type1",1895.5326,14
"4281",12.15,"Low",0.132952286,"Health and Hygiene",37.6506,"Medium","Tier 3","Grocery Store",37.9506,20
"4282",9.6,"Low",0.086145867,"Snack Foods",258.362,"Medium","Tier 3","Grocery Store",259.662,20
"4283",18.85,"Low",0.0520115,"Health and Hygiene",190.3846,"High","Tier 3","Supermarket Type1",3630.6074,31
"4284",20.2,"Regular",0.059790095,"Fruits and Vegetables",127.4678,"Small","Tier 2","Supermarket Type1",3560.6984,14
"4285",12.15,"Regular",0.071440118,"Meat",182.295,"Medium","Tier 3","Grocery Store",549.285,20
"4286",19.6,"Low",0.03395415,"Soft Drinks",56.4614,"Medium","Tier 1","Supermarket Type1",773.6596,19
"4287",16,"Regular",0.099271209,"Frozen Foods",88.5856,"Small","Tier 1","Supermarket Type1",878.856,21
"4288",13.4260689045936,"Low",0.020769677,"Dairy",117.5782,"Medium","Tier 3","Supermarket Type3",2741.0986,33
"4289",6.425,"Low",0.06316338,"Breakfast",132.2626,"Small","Tier 2","Supermarket Type1",2098.6016,14
"4290",6.825,"Low",0.059846975,"Health and Hygiene",262.5226,"Small","Tier 1","Supermarket Type1",9779.9362,21
"4291",12.3057050092764,"Regular",0.014342659,"Canned",103.7674,"Small","Tier 1","Grocery Store",203.7348,33
